Id,Price
12587,167124.42343339292
3611,219660.47852842713
2646,292308.410912337
1890,162110.52297531528
860,264655.1391782011
14187,210429.7658115717
12569,302929.4552629325
1276,77565.85765594747
12025,222748.4439755141
4890,284591.8267700956
14410,347221.3983658445
10352,246988.7224509009
11407,173459.77208531485
10384,164878.42382382628
7622,295729.8098079942
12578,164057.23843973546
15820,166298.4145315376
563,201875.97519797864
15226,154941.59269014784
6396,212984.18624906556
6247,141969.50831061875
3339,159773.44911743744
10975,326318.8335999083
7475,114253.3795881773
11129,216393.29507636675
3051,264962.0417091073
10232,229458.6744074638
14106,205486.8315111957
5502,212414.84022464868
4558,77191.77083139695
4181,138137.43788287888
8426,125212.3480449581
6611,162052.34048627716
14641,148525.09035803968
15539,272011.262632616
13119,142199.52770883488
11716,183615.44357313766
7316,247263.98636689872
7791,119479.16565963355
13034,330318.53990800114
1068,278210.4318972288
4060,175440.8362143007
10172,218670.99535943728
2591,181662.0016188304
12494,344203.5377867764
7828,333127.3972180606
15284,182329.90318873385
7947,185656.01216320938
16335,213775.99391642425
10234,339854.84109426325
2797,240283.57978947164
5341,226401.7234040932
3059,226092.29547983874
1559,73669.56738673738
15320,280833.8388623534
10284,352710.42186882015
4134,205666.01970537778
4481,223160.40504358447
7222,137700.19256585505
4062,254885.3713519994
2192,221620.18941724586
9637,193927.26536150934
16236,162603.85286955256
4272,159272.41782674796
9406,288274.42124392063
14309,242752.02586384583
1946,304134.12648675585
16235,236983.79653223872
7146,154511.19959733938
16784,258307.6506429941
349,321382.0877613538
6251,166675.89480340364
5128,345850.8979078789
11718,177769.48593870277
16721,82715.84764950193
12517,209556.37541884603
15961,190771.99352046096
9428,140650.7106146157
14541,148229.44936380544
10168,122865.27101906827
11270,174762.53582185358
13210,211426.39297399996
11518,169592.4887727178
12612,161537.46748188316
16352,121604.5666600152
9935,139347.7897026254
15521,277344.8656832349
11482,188104.3946927964
11443,197155.97332100436
9459,244195.26069248782
9218,177522.5034870793
854,147578.98973057859
5619,144764.91452067601
9208,192943.47738589262
4391,132049.4943581134
15207,171631.16011513709
7183,193332.24937043994
16442,216530.41609188137
7936,73675.59620322802
10606,391516.69644694746
4979,167803.19602223733
4854,303672.22603561514
16476,134113.83994734485
10516,155742.35238062782
16261,293587.3669795606
90,399239.55068035354
5433,171178.19083065513
14338,148167.13145318447
13487,209451.76018283723
8211,488411.1929861774
170,163044.2523678643
14051,103274.8974295982
10686,202543.4909425821
7595,296269.99911547266
6777,373376.30560874165
14661,185375.92157267669
13991,319785.3461507484
16795,188590.64980939683
2740,127313.53817539298
7368,333881.0477599852
2413,239901.91717654138
1852,487829.3363999071
15200,324805.5200084564
8467,326958.3876811833
16379,265711.572939293
3375,185789.9016219878
5945,505143.2648088284
2641,185855.99468099652
2837,312871.6761278303
3498,213467.83428965678
10876,148922.7949807521
1285,219561.89790980864
9285,232292.34074044134
4015,336637.3240991842
2526,180578.71337969805
7814,210870.2810015256
7117,297740.50648601167
12359,124721.92750414688
3303,317206.0197893402
13874,165245.32557531825
5484,179587.34014913204
15067,159670.17876091984
12639,214687.87448805454
3388,242581.18214318634
4256,200406.16092992335
15738,171587.5169901274
14049,176054.31988431697
15780,190781.74617592557
9564,163462.76995395168
11910,184168.1690292006
11315,187543.59060733425
1733,160126.21183493297
3910,358895.1689439629
7552,456084.9577855826
254,207653.74185726035
5222,209034.50407599757
8314,207970.24284591057
16743,223942.54553918735
10335,109049.06413302587
8226,293824.2709587064
12254,203385.6337257389
13152,222124.98947940336
15020,190083.08859878057
16349,218088.2362734682
11924,160682.00445091358
12543,195482.97257260742
14114,216950.57373823723
12318,238261.5346223436
15383,169370.2805897039
6679,219399.1313145943
635,180629.82083471733
15993,257732.63601084496
11375,201759.87979074125
11216,182632.35047883517
15401,225437.0461546146
11301,149216.30264370944
13804,249386.51797545998
10839,188807.9435932067
1588,347455.6096320868
3596,193916.03301484342
5816,155809.4548313411
8099,140214.49964589506
6551,192973.93717142585
14075,536048.0236631288
13431,191864.7014218126
9481,284395.0981582294
5295,155864.95782672815
15859,362810.5106831273
10634,335050.90466087515
444,236583.38583379323
11686,235991.09894720276
1213,198923.71713411558
13970,139765.47675813164
6849,409817.1758880278
9911,229680.41059462287
5649,144635.96997518916
7184,248277.78164073816
5877,252128.63115573264
1655,350897.38614554674
15301,209267.18505210592
12389,255847.60307836524
5241,252171.43110061807
7048,154802.43460438043
10574,149042.74743074807
8593,155488.52859239702
4752,171979.030427607
14663,196867.39580089963
10994,207222.2495934767
87,69247.96225140168
5132,131981.3628933353
6372,451478.0691878196
7411,296098.7457821588
3319,247931.96908821273
9355,120142.76380089491
5139,277921.2069255276
56,296317.38096959796
3249,181001.40924448796
5047,82405.65329989926
13238,308750.96753998316
2190,279031.3652498115
15599,180113.17968621582
6542,154130.6948174911
1968,190372.77731302413
5630,170376.74093387404
9157,223480.32522719385
789,190147.57295877088
1413,295966.74129168957
12514,247247.3239947863
13459,141623.11233408112
1345,244449.19974000877
4034,202810.04311401153
15169,150268.06703367183
6770,242487.85778178787
3334,175168.08390421886
12998,143716.79280883103
15870,227451.74020175723
1871,161558.13413368378
5770,164292.11527473616
13196,126194.51737794431
7633,207911.8919846332
10699,206207.4303208733
15470,190183.66881786313
1903,495341.8537995416
13860,153092.80568422438
7649,210483.4073732267
11043,234138.2211364178
2922,247023.11675315982
7538,361938.63084727625
9477,124517.46455693606
117,597953.0102752487
1457,253936.35314693218
7082,169907.53343164505
3053,260695.22324195984
12522,112367.72235888927
5744,449555.3552853191
13566,285654.4796814143
1464,143350.48865012196
3852,135430.34307070184
9557,226910.25398920837
14719,411195.6377263974
13978,128906.29863022779
3286,159886.12217339608
13019,374158.0753627689
1421,134617.69569606293
13502,184603.0974324321
14811,122035.2867006642
9297,313651.29355456016
7749,570188.1567314622
16555,144060.5504953626
14576,192651.07989865413
12766,168592.38506239693
4679,141548.17095239914
10033,183438.95153963796
11231,268026.3608776416
15112,160877.8175260093
10617,181923.07721033195
2175,167189.61128116673
16502,464037.38421894726
10106,191387.1608336227
12561,147553.67753275056
15907,296221.11820809613
8069,117958.32120362057
8316,126462.0792687416
12343,242766.52768303384
12092,150913.6455059951
1527,175414.8475921014
10010,226476.41192009093
655,106519.2908229004
10549,132064.00700321695
3248,110098.78542625076
13499,281464.00166015746
14959,202221.2413019787
6070,160609.15505890045
11360,212612.82195280158
12102,196517.6815953988
11870,319546.7373331542
3713,87326.71556871274
3230,139722.244558219
7742,215869.66480632906
15092,340572.32186040445
8728,277808.58669245907
3386,159335.81489074588
9409,148578.5159008219
16545,240788.05812479116
3127,164376.35935857976
11344,168678.32518204013
2112,205356.65405199857
7310,221941.6044183331
6313,211442.88542985503
3681,405585.132157886
5114,398597.3220937839
270,169929.40916321342
14350,186614.83411399412
12223,342876.70292197255
1066,178404.48040622464
16116,351947.99055433186
11410,500298.063953483
4088,155240.43309088593
5956,166019.17223418047
14669,151852.40650447473
13871,131658.35594425804
4126,235101.0661277233
12114,197237.934738325
16607,175311.05829222666
4266,206481.39317635333
13518,208164.12783992273
11856,313445.0003772456
3885,247925.94173389708
8891,148973.33433618923
4964,170647.68545760843
7696,176534.36299289847
6894,122526.39484923203
9766,183236.4777189305
4800,153930.4192114849
2840,200769.4104514453
4743,158288.0659483438
13562,470600.8063443833
8301,199563.93025634383
5405,183544.05534189282
1535,169596.82633902616
9073,125683.29339651627
1698,347571.41095273494
12262,239303.18284469613
6794,177745.154099858
12701,180252.1835928935
8432,170417.08173151306
13540,136661.69341237438
8629,157704.96524356812
1440,179703.3976991586
8596,203752.8977803122
9575,271582.52620637853
14976,102236.75328656325
3149,208337.3910252414
5157,183567.90695213413
10748,173463.7541290787
9719,369403.56324191036
6376,181707.24606212502
9733,182302.69355448414
4749,206830.0024637899
4994,403994.5974677577
538,223690.73857951557
5512,132304.6026363683
9778,132473.61500588106
9761,136031.1880970374
3174,400706.7397794595
13429,201776.6714335045
10467,72318.16315113638
14129,194405.78970987682
13608,214873.1616874412
11106,150925.8316003552
12048,177506.53966539731
1054,343769.2995716122
3582,255737.92079913805
1566,151955.95035849858
11529,148418.7540273186
11859,163343.55494410187
10582,152930.049938306
14907,461721.8382496748
14039,158340.8150161691
10489,137713.41089071464
3331,329250.70600154885
10153,243959.09335253172
5271,153933.93265691033
11871,380502.0843682044
776,126701.0204340698
3994,128131.73243287345
9433,72984.6252445177
14275,144345.2992436277
8030,250783.52949408203
8169,298860.01780894847
8053,180930.8993694314
4822,236883.0977740327
13197,232285.8526526677
13634,295096.9431483697
8951,156590.92696633947
12176,242212.62539064002
15471,141393.4443612879
14962,152242.34257991507
12512,125420.91199010397
8697,456031.8759601769
7095,228280.40473605855
13639,212780.52825951215
16660,159843.3479205008
5848,139605.00741520373
5386,188180.98884055408
10880,296373.88594497746
3954,182307.764199799
13426,289106.89220712305
5966,222733.2990294398
16315,268138.65875732736
7455,189804.61715560322
11071,221595.56834632656
14740,224678.83842977468
16087,193325.6717855845
8931,229914.38244100942
15289,136931.37888635
16089,271929.9919147368
12128,187262.7510046192
4724,230658.79301198007
8585,213657.3997394781
7188,229755.6258424291
5423,159597.09931424106
10488,202387.36960863523
5980,220246.77642127447
8376,236147.8717776918
12397,140516.893397967
16496,180394.19768932727
4891,222325.70348039104
9710,150808.59904053094
6339,158882.44107273014
244,219003.7077484509
5002,241140.44420824607
5358,175458.74412704274
7636,157552.13184040453
9361,317834.7346808177
3601,115829.39295983459
15755,169563.30725051192
172,190388.84906579167
3037,321040.0021994058
577,254917.2592019171
3607,199989.8807137531
2515,115804.43948495749
10413,164602.77830417128
10511,248688.35747277245
4637,479949.7985542275
12736,289969.3400462014
9534,242556.0100034453
11641,193490.84924966877
10419,261455.62366526894
15313,182478.68828294837
14915,185268.62187790265
12409,389130.97029497684
9405,128719.53668595606
14066,209459.10499403696
14108,194515.1509353795
11931,233989.89971317205
11464,326984.6662063031
926,143525.54954310824
11190,216241.53121229116
10260,183964.19031886585
12712,193499.02682846645
1234,205145.06136638345
11608,104075.79336211698
3776,249641.08458666207
4881,201973.9719098346
10266,177364.8020426703
3262,239361.60241851554
3576,375195.299679867
16604,506306.1595760315
8041,202056.98449353763
10691,234370.2524916562
8357,180933.48850602907
11661,140545.37596091226
4453,237767.54604598685
15936,218433.11126201533
8463,270848.6120329884
15770,229811.7305222409
466,175298.95568021413
14965,85995.31477885469
11227,184853.74201312294
9894,276986.3823969109
11746,192812.3916530146
4118,147557.872414591
756,340407.85841025
15589,176172.72297645034
109,390602.59025090165
5778,201439.28929162468
1731,73186.09826931293
3450,151310.74071030298
2961,194370.29446791526
222,172295.6131576157
11454,293543.9601188341
7339,159992.31075462766
12096,97284.2626134147
14074,199493.90493021705
4058,494347.32461938733
6603,270485.7485231875
3289,118537.05816201174
16681,276736.1466292253
8200,297852.77025203913
3343,243608.84449586374
7802,178402.21048629857
2082,394859.50756797416
217,273629.42639347404
1720,170303.50960642897
7224,249070.49078477907
6176,139197.41736540638
12571,261127.9075846387
16666,411195.3746978614
8908,204211.5441545695
6914,176734.35861590138
5428,173960.14235180177
381,180588.8154957889
3991,195788.81716759145
16365,279653.0737786949
1046,204361.02857302455
391,153949.88267061365
9212,306882.43875815556
3022,194254.90547541043
9961,109741.3130031643
6764,267972.5754666538
7720,173436.02699965212
4809,196918.18508514916
8877,310203.9478958769
7817,180772.72803150694
10614,119435.43379459878
5553,274861.7595001466
16488,134788.1795155925
11002,172389.7058637739
13592,364828.91002888535
15050,215953.94419439285
13553,259169.43372039098
9041,221237.77614860525
5461,464696.62469712045
16274,410380.579641297
2138,141107.57859591112
6245,161095.81817943606
8245,182910.01760400095
6491,220914.73879812073
13218,192956.71920010596
13101,112052.45345385157
10462,141267.763893426
4079,179453.4929509147
1506,445003.059898031
14107,127870.69195692765
12215,288876.4608701917
11576,333026.19625649776
10567,229020.9718563077
12713,221860.52862047707
1468,488065.45176932745
2549,266259.490335644
4172,221919.92394391113
12380,222883.20977998077
3513,105947.00319807521
8165,238622.74302016417
1127,194187.87218882333
14601,410715.23017125
15526,302969.6752715076
986,293116.0461948798
14968,192745.72809883908
9348,201848.49373811463
6317,256425.36322155315
7497,84145.76125595032
5079,336825.8704594107
528,171054.3583045515
10964,147354.81853605702
5812,324217.93051352963
11022,188599.85467210127
16251,147212.79059380465
5863,111836.00540035515
8664,200314.02799392867
5396,198396.5694216198
6917,236791.20570955024
12776,129485.8646112847
473,266154.90086672123
13333,216029.43427191424
13023,153383.27225805877
7357,217912.5015618734
10955,435208.39493513433
11914,388025.60095784784
12535,179072.76917401317
11205,208201.968291751
13209,196612.60657801456
16119,294800.09365531727
2174,245993.45947131637
4834,216371.5960178498
10151,179626.1734627303
5584,206417.00066420276
6672,209014.6389862242
12858,296805.59231430216
5106,174069.39421266213
8884,177450.67614923682
13766,184446.6316305618
12556,122951.44428096368
12910,208743.3676436735
6258,126437.74742989683
7100,222712.97275702658
1793,191799.29444684566
3335,177833.13524728877
12835,178870.0776871936
10591,149728.45145053967
15707,271028.7344493275
16389,158600.113355074
7440,351461.7966905011
6293,173195.121787947
3937,203359.71890502702
16527,191427.36837841038
5102,229399.9796473527
10734,334741.1698046368
7986,163620.35177997552
6495,93301.71791669697
9571,281298.9391692335
5131,203332.8698830078
10761,392423.68843624595
143,427843.0398470197
13829,179366.9499585013
13662,223227.34199243717
1771,143872.33630546724
5448,190031.73323399114
8594,159066.0181455157
12038,255667.54565838937
16471,174041.98788308902
16764,156689.30406402957
1282,168096.86752036327
15101,253998.8829858986
9473,138498.37243606106
2324,419696.20184765605
14448,224074.49187100906
6000,69230.47633510201
2077,126281.80546915076
12960,237377.48607506615
15837,215213.53373742936
8805,238440.61357421242
9987,234668.91360568578
1580,245497.0589956543
11089,124840.09028761687
10926,223306.960485516
12773,433060.4508970859
6490,261749.7035076053
10858,123322.61937809776
2831,120183.39920027282
16326,144077.18326077537
371,177633.81289071043
8852,199550.79926026796
6713,260529.84455825697
4230,162575.01242207273
3639,215067.18091227647
3642,186930.299543979
5149,187508.06421322006
2861,193239.94115443694
13300,101676.69036217047
2807,326156.9692962042
5919,114143.57560979144
12716,554484.1987083816
4271,241802.4908921731
16055,254637.82570720467
3747,181807.30745163976
5857,267020.9065398735
6884,356132.40730528627
16027,281352.39234183094
3512,323757.3990681509
5181,162388.03337568237
16732,257746.7216926313
1908,180423.42089091122
12082,160557.39789215423
7286,145992.8560650925
8216,143909.97057313775
6929,326312.6638456257
3950,303498.703473137
12479,185422.76778269684
877,136016.85184265883
1366,180077.56581782896
384,136665.62712543303
5767,203587.9812794724
6910,150303.024412044
187,201233.61503842723
10164,265238.5332867549
8603,229280.6522018663
15834,193112.35813358135
3078,127464.649721971
3479,250467.14735906475
6671,208139.34500005987
6078,200421.2880400614
16271,107453.59958986836
16191,160402.14671672927
11544,173696.85797993778
7781,177338.67858515016
14918,299254.50051385944
6238,193553.2173997633
12989,194408.82743357934
11907,235999.34612216798
9696,161738.3918411933
14084,339377.7019996443
3895,153358.315342344
4367,194989.95434977516
8453,70555.16807282908
7638,342257.42323953303
8373,236970.89692370652
4674,184234.5450288064
15787,149858.4783569682
5903,256173.75660203787
13679,193714.72996271984
9018,322293.48077940324
15823,281705.8237722211
13289,148701.67231623098
9896,192674.6668940124
14436,191292.95205663328
5547,223220.27257544466
4048,422133.9358122494
16579,197743.8511250908
8550,203544.74852541147
9385,313221.4832683523
5242,156237.73886707658
31,242938.66306713314
6144,253829.73035867405
3990,200642.68124069006
2523,79013.77490116983
12608,245178.19828874487
7234,177505.72822852264
15264,192767.98753332175
9623,203869.42784883513
3161,325624.66624236945
7425,110830.1636970196
13021,263318.1913244546
4044,152395.1062054922
15411,257471.64650666047
979,303864.54244014324
5514,253994.6366287988
4817,162271.19012264858
2115,181329.4187047619
10571,257826.10841574008
8992,224342.9342406106
15546,189169.62951912437
11359,127085.93922103972
11972,179700.4121970336
12838,164326.90044092704
5948,123150.5115321284
422,296954.8536517252
4855,161369.53572488297
16197,109750.72573054026
8926,434892.19660653383
5703,191596.2972828241
8848,198916.08825627988
7039,308459.93382233096
3806,138064.23515426464
15154,213939.3109386817
13132,189231.9605044082
7438,197157.94491410485
4398,230468.67056615037
2440,181456.82298141773
3751,149263.7247599945
1476,167239.78134391143
2264,290772.7686011758
16444,158147.29768577966
10704,148925.6659105335
4033,142006.76072203476
4508,121763.08156574059
16290,216435.39196054655
10387,200746.30527985364
5457,142818.503195935
4910,280958.97018247854
7451,199536.0603732745
10732,174475.6113600154
8015,128713.42805232131
6148,175884.5034718824
5892,241959.85263958
7825,214450.85891581303
6851,216934.2515831462
6633,198068.66922441722
2139,281026.60421282786
10213,297666.7205991662
2830,208740.22041903427
13907,143716.80129781683
15897,373144.0917259814
8311,195466.97003911668
14230,192844.54845143942
3878,180580.30241485126
13732,178870.20006212682
12110,172578.99935140923
10675,370750.11694979254
12946,130551.80668940497
16754,218444.53182543907
4394,274602.0635611435
16728,169321.97249228254
14378,341670.74301648134
9949,171610.05697595575
994,169506.8253480904
13258,160890.92405018315
5883,359637.01519616274
6933,338969.2410164351
13193,220857.03786087135
13286,163867.6703295766
13407,408735.7690395319
7512,120273.48926824424
7221,192056.5128471515
14428,156213.9917781622
1740,183438.26407794916
3,153063.14010635618
12952,221847.78208748263
11537,140490.00786878564
2558,141220.33302164244
14081,269532.8633524105
3517,228557.21070460152
7149,237031.03929336014
15777,113977.11858224976
8995,215652.56866156167
826,331212.15922543337
509,309197.26940025354
14875,329079.53658615384
6591,163644.94451117568
11283,104050.12461835107
9897,240710.42898030317
14902,175623.61591144413
14291,149815.9456098543
3162,239765.05589515477
4206,201827.8118863397
11580,203256.76746154405
2007,225390.68355965975
14939,384708.81276608113
13572,184986.5351278644
10720,164843.63315929568
